output_dir,output_filename,travel_cost,conquer_cost,cost
outputs-dijkstra-degree-greedy,552.out,544.0,317.0,861.0
outputs-dijkstra-degree-greedy,553.out,1162.0,605.0,1767.0
outputs-dijkstra-degree-greedy,554.out,223.0,165.0,388.0
outputs-dijkstra-degree-greedy,555.out,308.0013999999999,331.0,639.0013999999999
outputs-dijkstra-degree-greedy,556.out,448.0017999999998,509.0,957.0017999999998
outputs-dijkstra-degree-greedy,557.out,92.0006,58.0,150.00060000000002
outputs-dijkstra-degree-greedy,558.out,124.6,111.0,235.6
outputs-dijkstra-degree-greedy,559.out,318.0,193.0,511.0
outputs-dijkstra-degree-greedy,56.out,220.0,92.0,312.0
outputs-dijkstra-degree-greedy,560.out,66.0,50.0,116.0
outputs-dijkstra-degree-greedy,561.out,248000192.0,41001000.0,289001192.0
outputs-dijkstra-degree-greedy,562.out,520000396.0,75001000.0,595001396.0
outputs-dijkstra-degree-greedy,563.out,120000096.0,25001000.0,145001096.0
outputs-dijkstra-degree-greedy,564.out,98.0,29.0,127.0
outputs-dijkstra-degree-greedy,565.out,144.0,34.0,178.0
outputs-dijkstra-degree-greedy,566.out,92.0,29.0,121.0
outputs-dijkstra-degree-greedy,567.out,2602.6046500000016,1038.0,3640.6046500000016
outputs-dijkstra-degree-greedy,568.out,2361.394259999999,1033.0,3394.394259999999
outputs-dijkstra-degree-greedy,569.out,659.6674200000001,1690.0,2349.66742
outputs-dijkstra-degree-greedy,57.out,258.0,223.0,481.0
outputs-dijkstra-degree-greedy,570.out,6.0,4.0,10.0
outputs-dijkstra-degree-greedy,571.out,6.0,1.0,7.0
outputs-dijkstra-degree-greedy,572.out,2.0,2.0,4.0
outputs-dijkstra-degree-greedy,573.out,4171.370399999999,1019883.8308,1024055.2012
outputs-dijkstra-degree-greedy,574.out,4842.300200000001,2440669.8530000006,2445512.1532000005
outputs-dijkstra-degree-greedy,575.out,3031.0686,914523.6863000001,917554.7549
outputs-dijkstra-degree-greedy,576.out,553.8723399999998,159346.0,159899.87234
outputs-dijkstra-degree-greedy,577.out,151375.71036000003,48811.0,200186.71036000003
outputs-dijkstra-degree-greedy,578.out,141.97651000000002,639.0,780.97651
outputs-dijkstra-degree-greedy,579.out,2575.0,777.0,3352.0
outputs-dijkstra-degree-greedy,58.out,482.0,495.0,977.0
outputs-dijkstra-degree-greedy,580.out,5292.002,1671.02,6963.022000000001
outputs-dijkstra-degree-greedy,581.out,2367.0,586.0,2953.0
outputs-dijkstra-degree-greedy,582.out,10142.0,6603.0,16745.0
outputs-dijkstra-degree-greedy,583.out,13780.0,5071.0,18851.0
outputs-dijkstra-degree-greedy,584.out,6564.0,4362.0,10926.0
outputs-dijkstra-degree-greedy,585.out,1180.0,709.98,1889.98
outputs-dijkstra-degree-greedy,586.out,1180.0,677.88,1857.88
outputs-dijkstra-degree-greedy,587.out,980.0,568.47,1548.47
outputs-dijkstra-degree-greedy,588.out,2401.16437,1345.0,3746.16437
outputs-dijkstra-degree-greedy,589.out,5087.557580000001,1718.0,6805.557580000001
outputs-dijkstra-degree-greedy,59.out,108.0,149.0,257.0
outputs-dijkstra-degree-greedy,590.out,880.0210900000002,412.0,1292.0210900000002
outputs-dijkstra-degree-greedy,591.out,6.0,300.0,306.0
outputs-dijkstra-degree-greedy,592.out,492.0,1730.0,2222.0
outputs-dijkstra-degree-greedy,593.out,1064.0,213.0,1277.0
outputs-dijkstra-degree-greedy,594.out,0,38.0,38.0
outputs-dijkstra-degree-greedy,595.out,20.0,49.0,69.0
outputs-dijkstra-degree-greedy,596.out,0,91.0,91.0
outputs-dijkstra-degree-greedy,597.out,6907.0,1890.0,8797.0
outputs-dijkstra-degree-greedy,598.out,6907.0,1890.0,8797.0
outputs-dijkstra-degree-greedy,599.out,2818.0,847.0,3665.0
outputs-dijkstra-degree-greedy,6.out,6528375.004899999,153708.5956,6682083.600499999
outputs-dijkstra-degree-greedy,60.out,10714.0,3136.0,13850.0
outputs-dijkstra-degree-greedy,600.out,59508.0,90755.0,150263.0
outputs-dijkstra-degree-greedy,601.out,545.4980000000003,95.52620000000005,641.0242000000003
outputs-dijkstra-degree-greedy,602.out,1332.6033999999997,951.2884,2283.8918
outputs-dijkstra-degree-greedy,603.out,77970926059.10555,42593169936.90133,120564095996.00687
outputs-dijkstra-degree-greedy,604.out,254721803864.3849,111343201104.64671,366065004969.0316
outputs-dijkstra-degree-greedy,605.out,54451100494.17308,24484347170.232433,78935447664.40552
outputs-dijkstra-degree-greedy,606.out,6004.0,3103.0,9107.0
outputs-dijkstra-degree-greedy,607.out,22699137052.0,12523661816.0,35222798868.0
outputs-dijkstra-degree-greedy,608.out,84.0,110.0,194.0
outputs-dijkstra-degree-greedy,609.out,1222177518.0,16246161407.0,17468338925.0
outputs-dijkstra-degree-greedy,61.out,59924.0,45239.0,105163.0
outputs-dijkstra-degree-greedy,610.out,1081757104.0,12695294397.0,13777051501.0
outputs-dijkstra-degree-greedy,611.out,139667216.0,178152778.0,317819994.0
outputs-dijkstra-degree-greedy,612.out,24362.0,9497.0,33859.0
outputs-dijkstra-degree-greedy,613.out,38034.0,15350.0,53384.0
outputs-dijkstra-degree-greedy,614.out,6835.0,4205.0,11040.0
outputs-dijkstra-degree-greedy,615.out,220.0,203.0,423.0
outputs-dijkstra-degree-greedy,616.out,115.0,4000000067.0,4000000182.0
outputs-dijkstra-degree-greedy,617.out,186.0,223.0,409.0
outputs-dijkstra-degree-greedy,618.out,250.0,144.0,394.0
outputs-dijkstra-degree-greedy,619.out,314.0,102.0,416.0
outputs-dijkstra-degree-greedy,62.out,4564.0,1284.0,5848.0
outputs-dijkstra-degree-greedy,620.out,212.0,105.0,317.0
outputs-dijkstra-degree-greedy,621.out,786.0,755.0,1541.0
outputs-dijkstra-degree-greedy,622.out,786.0,755.0,1541.0
outputs-dijkstra-degree-greedy,623.out,378.0,410.0,788.0
outputs-dijkstra-degree-greedy,624.out,124.0,94.0,218.0
outputs-dijkstra-degree-greedy,625.out,124.0,94.0,218.0
outputs-dijkstra-degree-greedy,626.out,34.0,75.0,109.0
outputs-dijkstra-degree-greedy,627.out,663.6232000000001,1354.0,2017.6232
outputs-dijkstra-degree-greedy,628.out,604465.8800000006,135826.0,740291.8800000006
outputs-dijkstra-degree-greedy,629.out,248.12,84.0,332.12
outputs-dijkstra-degree-greedy,63.out,140.0,150.0,290.0
outputs-dijkstra-degree-greedy,630.out,128.0,54.0,182.0
outputs-dijkstra-degree-greedy,631.out,74.0,26.0,100.0
outputs-dijkstra-degree-greedy,632.out,61.0,28.0,89.0
outputs-dijkstra-degree-greedy,633.out,538634501.0,1141.0,538635642.0
outputs-dijkstra-degree-greedy,634.out,549548858.0,1222.0,549550080.0
outputs-dijkstra-degree-greedy,635.out,348175782.0,764.0,348176546.0
outputs-dijkstra-degree-greedy,636.out,6282.0,5148.0,11430.0
outputs-dijkstra-degree-greedy,637.out,12474.0,11071.0,23545.0
outputs-dijkstra-degree-greedy,638.out,100.0,19.0,119.0
outputs-dijkstra-degree-greedy,639.out,26.0,18.0,44.0
outputs-dijkstra-degree-greedy,64.out,240.0,300.0,540.0
outputs-dijkstra-degree-greedy,640.out,32.0,27.0,59.0
outputs-dijkstra-degree-greedy,641.out,8.0,3.0,11.0
outputs-dijkstra-degree-greedy,642.out,0,0.00988,0.00988
outputs-dijkstra-degree-greedy,643.out,0,0.00198,0.00198
outputs-dijkstra-degree-greedy,644.out,0,0.00862,0.00862
outputs-dijkstra-degree-greedy,645.out,12000003283.999802,6000004985.999801,18000008269.999603
outputs-dijkstra-degree-greedy,646.out,6778.000400000001,2546.0001,9324.000500000002
outputs-dijkstra-degree-greedy,647.out,2334.0,380.0,2714.0
outputs-dijkstra-degree-greedy,648.out,6883.446199999999,4129.7341,11013.1803
outputs-dijkstra-degree-greedy,649.out,7973.237399999999,5232.1383,13205.375699999999
outputs-dijkstra-degree-greedy,65.out,80.0,75.0,155.0
outputs-dijkstra-degree-greedy,650.out,3906.0680000000007,2629.2259999999997,6535.294
outputs-dijkstra-degree-greedy,651.out,504.0,128.0,632.0
outputs-dijkstra-degree-greedy,652.out,620.0,270.0,890.0
outputs-dijkstra-degree-greedy,653.out,192.0,78.0,270.0
outputs-dijkstra-degree-greedy,654.out,790.0,905.0,1695.0
outputs-dijkstra-degree-greedy,655.out,1584.0,1810.0,3394.0
outputs-dijkstra-degree-greedy,656.out,158.0,78.0,236.0
outputs-dijkstra-degree-greedy,657.out,16165.0,7139.0,23304.0
outputs-dijkstra-degree-greedy,658.out,16110.0,5128.0,21238.0
outputs-dijkstra-degree-greedy,659.out,15514.0,7028.0,22542.0
outputs-dijkstra-degree-greedy,66.out,144.0,98.0,242.0
outputs-dijkstra-degree-greedy,660.out,18082.0,33031.0,51113.0
outputs-dijkstra-degree-greedy,661.out,36166.0,66061.0,102227.0
outputs-dijkstra-degree-greedy,662.out,6026.0,11011.0,17037.0
outputs-dijkstra-degree-greedy,663.out,3120.0,22781.0,25901.0
outputs-dijkstra-degree-greedy,664.out,7511.0,46601.0,54112.0
outputs-dijkstra-degree-greedy,665.out,3796.0,16099.0,19895.0
outputs-dijkstra-degree-greedy,666.out,74538006862.65253,47997576199.71587,122535583062.36841
outputs-dijkstra-degree-greedy,667.out,109900410364.8488,61996467555.53881,171896877920.3876
outputs-dijkstra-degree-greedy,668.out,73631228554.02094,39998566119.05085,113629794673.07178
outputs-dijkstra-degree-greedy,669.out,1782.0,3633.0,5415.0
outputs-dijkstra-degree-greedy,67.out,228.0,169.0,397.0
outputs-dijkstra-degree-greedy,670.out,2894.0,7553.0,10447.0
outputs-dijkstra-degree-greedy,671.out,1434.0,1293.0,2727.0
outputs-dijkstra-degree-greedy,672.out,0.013199999999999976,1474.0,1474.0132
outputs-dijkstra-degree-greedy,673.out,0.0256999999999999,12902.0,12902.0257
outputs-dijkstra-degree-greedy,674.out,0.005200000000000001,149.0,149.0052
outputs-dijkstra-degree-greedy,675.out,9.97766,4.0056400000000005,13.9833
outputs-dijkstra-degree-greedy,676.out,21.977160000000005,8.01046,29.987620000000007
outputs-dijkstra-degree-greedy,677.out,2.87204,2.06339,4.93543
outputs-dijkstra-degree-greedy,678.out,529291.0,352487.98,881778.98
outputs-dijkstra-degree-greedy,679.out,1079861.22,505706.67000000004,1585567.8900000001
outputs-dijkstra-degree-greedy,68.out,18.0,18.0,36.0
outputs-dijkstra-degree-greedy,680.out,569480.43,461860.63999999996,1031341.0700000001
outputs-dijkstra-degree-greedy,681.out,54403872.843,31265346.6206,85669219.46360001
outputs-dijkstra-degree-greedy,682.out,70524267.36880003,40621618.56940001,111145885.93820004
outputs-dijkstra-degree-greedy,683.out,40690194.5466,20819623.9466,61509818.493200004
outputs-dijkstra-degree-greedy,684.out,196.85100000000003,99.506,296.357
outputs-dijkstra-degree-greedy,685.out,197.97000000000006,106.10300000000001,304.0730000000001
outputs-dijkstra-degree-greedy,686.out,67.24599999999998,37.964000000000006,105.20999999999998
outputs-dijkstra-degree-greedy,687.out,1014.0,3328.0,4342.0
outputs-dijkstra-degree-greedy,688.out,2330.0,4992.0,7322.0
outputs-dijkstra-degree-greedy,689.out,834.0,1635.0,2469.0
outputs-dijkstra-degree-greedy,69.out,11270.0,11700.0,22970.0
outputs-dijkstra-degree-greedy,690.out,199.0,78.0,277.0
outputs-dijkstra-degree-greedy,691.out,98.0,43.0,141.0
outputs-dijkstra-degree-greedy,692.out,110.0,59.0,169.0
outputs-dijkstra-degree-greedy,693.out,48.0,24.0,72.0
outputs-dijkstra-degree-greedy,694.out,88.0,44.0,132.0
outputs-dijkstra-degree-greedy,695.out,20.0,11.0,31.0
outputs-dijkstra-degree-greedy,699.out,16610.820280000007,3563.0,20173.820280000007
outputs-dijkstra-degree-greedy,7.out,14228456.322600009,307693.0814,14536149.404000008
outputs-dijkstra-degree-greedy,70.out,11270.0,11700.0,22970.0
outputs-dijkstra-degree-greedy,700.out,22243.824989999997,8257.0,30500.824989999997
outputs-dijkstra-degree-greedy,701.out,9917.270100000002,3601.0,13518.270100000002
outputs-dijkstra-degree-greedy,702.out,280.0,1200.0,1480.0
outputs-dijkstra-degree-greedy,703.out,32325.0,2706.0,35031.0
outputs-dijkstra-degree-greedy,704.out,682186.0,170.0,682356.0
outputs-dijkstra-degree-greedy,708.out,6.0,4.0,10.0
outputs-dijkstra-degree-greedy,709.out,16.0,9.0,25.0
outputs-dijkstra-degree-greedy,71.out,11270.0,11700.0,22970.0
outputs-dijkstra-degree-greedy,710.out,24.0,29.0,53.0
outputs-dijkstra-degree-greedy,714.out,538634501.0,1141.0,538635642.0
outputs-dijkstra-degree-greedy,715.out,549548858.0,1222.0,549550080.0
outputs-dijkstra-degree-greedy,716.out,348175782.0,764.0,348176546.0
outputs-dijkstra-degree-greedy,717.out,658.0,818.0,1476.0
outputs-dijkstra-degree-greedy,718.out,738.0,2419.0,3157.0
outputs-dijkstra-degree-greedy,719.out,616.0,303.0,919.0
outputs-dijkstra-degree-greedy,72.out,98.0,40.0,138.0
outputs-dijkstra-degree-greedy,720.out,80.0,64.0,144.0
outputs-dijkstra-degree-greedy,721.out,101.0,80.0,181.0
outputs-dijkstra-degree-greedy,722.out,82.0,59.0,141.0
outputs-dijkstra-degree-greedy,723.out,656.7726,589.814,1246.5866
outputs-dijkstra-degree-greedy,724.out,765.5658,651.0179999999999,1416.5837999999999
outputs-dijkstra-degree-greedy,725.out,459.67199999999997,492.71000000000004,952.3820000000001
outputs-dijkstra-degree-greedy,726.out,41539016.785900004,16057683.312,57596700.0979
outputs-dijkstra-degree-greedy,727.out,93308196.80030002,34586861.664,127895058.4643
outputs-dijkstra-degree-greedy,728.out,13845161553.894798,2321115991.0871,16166277544.9819
outputs-dijkstra-degree-greedy,729.out,6417.0,4018.0,10435.0
outputs-dijkstra-degree-greedy,73.out,380.0,370.0,750.0
outputs-dijkstra-degree-greedy,730.out,26410.0,17776.0,44186.0
outputs-dijkstra-degree-greedy,731.out,1640.0,956.0,2596.0
outputs-dijkstra-degree-greedy,732.out,1928372.8200000003,918796.8599999999,2847169.68
outputs-dijkstra-degree-greedy,733.out,4661296.219999988,1900152.670000001,6561448.8899999885
outputs-dijkstra-degree-greedy,734.out,274187.8800000001,26799.71,300987.59000000014
outputs-dijkstra-degree-greedy,735.out,1800.0,860.0,2660.0
outputs-dijkstra-degree-greedy,736.out,12840.0,3410.0,16250.0
outputs-dijkstra-degree-greedy,737.out,762.0,816.0,1578.0
outputs-dijkstra-degree-greedy,738.out,417.0,336.0,753.0
outputs-dijkstra-degree-greedy,739.out,418.0,354.0,772.0
outputs-dijkstra-degree-greedy,74.out,38.0,32.0,70.0
outputs-dijkstra-degree-greedy,740.out,26.0,12.0,38.0
outputs-dijkstra-degree-greedy,741.out,2656.0,4760.0,7416.0
outputs-dijkstra-degree-greedy,742.out,7227.0,19358.0,26585.0
outputs-dijkstra-degree-greedy,743.out,1396.0,778.0,2174.0
outputs-dijkstra-degree-greedy,744.out,1880.0,1143.0,3023.0
outputs-dijkstra-degree-greedy,745.out,1654.0,1033.0,2687.0
outputs-dijkstra-degree-greedy,746.out,1388.0,895.0,2283.0
outputs-dijkstra-degree-greedy,747.out,946.0,521.0,1467.0
outputs-dijkstra-degree-greedy,748.out,1280.0,695.0,1975.0
outputs-dijkstra-degree-greedy,749.out,740.0,428.0,1168.0
outputs-dijkstra-degree-greedy,75.out,3266.0,777.0,4043.0
outputs-dijkstra-degree-greedy,750.out,513.0,374.0,887.0
outputs-dijkstra-degree-greedy,751.out,540.0,348.0,888.0
outputs-dijkstra-degree-greedy,752.out,445.0,325.0,770.0
outputs-dijkstra-degree-greedy,76.out,6480.0,1666.0,8146.0
outputs-dijkstra-degree-greedy,77.out,512.0,490.0,1002.0
outputs-dijkstra-degree-greedy,78.out,47966.0,39992.0,87958.0
outputs-dijkstra-degree-greedy,79.out,104517.0,81630.0,186147.0
outputs-dijkstra-degree-greedy,8.out,2242613.9886,87862.33570000001,2330476.3243
outputs-dijkstra-degree-greedy,80.out,5451.0,4739.0,10190.0
outputs-dijkstra-degree-greedy,81.out,220.0,48.0,268.0
outputs-dijkstra-degree-greedy,82.out,422.0,95.0,517.0
outputs-dijkstra-degree-greedy,83.out,110.0,14.0,124.0
outputs-dijkstra-degree-greedy,84.out,141615557.76250002,709267.3895,142324825.152
outputs-dijkstra-degree-greedy,85.out,4079768675.795101,1306232.5918999999,4081074908.387001
outputs-dijkstra-degree-greedy,86.out,41131961.6598,370697.49770000007,41502659.1575
outputs-dijkstra-degree-greedy,87.out,152.60000000000002,72.0,224.60000000000002
outputs-dijkstra-degree-greedy,88.out,295.20000000000005,129.0,424.20000000000005
outputs-dijkstra-degree-greedy,89.out,65.8,37.0,102.8
outputs-dijkstra-degree-greedy,9.out,208.82000000000005,178.68999999999997,387.51
outputs-dijkstra-degree-greedy,90.out,1410099.6,400021.0,1810120.6
outputs-dijkstra-degree-greedy,91.out,3095064.0,2935.0,3097999.0
outputs-dijkstra-degree-greedy,92.out,669238.24,150013.0,819251.24
outputs-dijkstra-degree-greedy,93.out,353.0,165.0,518.0
outputs-dijkstra-degree-greedy,94.out,538.0,367.0,905.0
outputs-dijkstra-degree-greedy,95.out,154.0,35.0,189.0
outputs-dijkstra-degree-greedy,96.out,55349.59999999992,4.799999999999999,55354.39999999992
outputs-dijkstra-degree-greedy,97.out,37500.0,100.0,37600.0
outputs-dijkstra-degree-greedy,98.out,9498.400000000007,2.2000000000000006,9500.600000000008
outputs-dijkstra-degree-greedy,99.out,428.0,285.0,713.0